published_date,location,home_type,price,area,bedroom,wc,legal_status,furniture
01/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.78,55.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Mê Linh, Hà Nội",đất nền dự án,4.5,112.5,5.0,6.0,Đang chờ sổ,Không có - Thiếu
01/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,5.7,85.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Đống Đa, Hà Nội",nhà mặt phố,38.5,110.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,10.8,95.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Hà Đông, Hà Nội",nhà riêng,5.97,31.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,5.5,85.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Sóc Sơn, Hà Nội",đất,2.25,133.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,6.6,64.0,2.0,1.0,Không có - Thiếu,Không có - Thiếu
01/10/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",10.8,75.0,5.0,3.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
01/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,7.2,114.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
01/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",10.8,240.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
01/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,10.8,105.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,10.8,142.0,3.0,2.0,Không có - Thiếu,Không có - Thiếu
01/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",30.0,200.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",10.8,119.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",37.0,240.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",17.5,90.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
01/10/2025,"Đông Anh, Hà Nội","shophouse, nhà phố thương mại",8.0,40.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
01/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,17.9,151.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",28.0,65.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Đông Anh, Hà Nội",đất,10.8,160.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Thanh Trì, Hà Nội","nhà biệt thự, liền kề",7.0,75.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
01/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,10.8,56.0,1.0,3.0,Không có - Thiếu,Cao cấp
01/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,7.8,146.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Đông Anh, Hà Nội",đất,7.6,87.5,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Đống Đa, Hà Nội",nhà mặt phố,23.9,30.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Phúc Thọ, Hà Nội",đất,9.45,104.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",10.0,75.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Quốc Oai, Hà Nội",đất,4.8,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,7.3,43.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,5.0,70.0,2.0,3.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
01/10/2025,"Mê Linh, Hà Nội",đất nền dự án,10.53,162.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
01/10/2025,"Mê Linh, Hà Nội",đất nền dự án,10.8,95.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
01/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.6,152.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,8.2,96.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Thanh Trì, Hà Nội","nhà biệt thự, liền kề",47.5,130.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Hà Đông, Hà Nội",nhà mặt phố,23.5,68.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Sơn Tây, Hà Nội",đất,1.8,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Sơn Tây, Hà Nội",đất,1.8,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Hà Đông, Hà Nội",đất,12.5,55.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
01/10/2025,"Gia Lâm, Hà Nội",nhà riêng,5.5,33.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Đống Đa, Hà Nội",nhà mặt phố,112.0,135.0,9.0,9.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Thạch Thất, Hà Nội",đất,10.8,296.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Đống Đa, Hà Nội",nhà riêng,5.1,30.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ
01/10/2025,"Hoàng Mai, Hà Nội",nhà mặt phố,22.14,54.0,7.0,6.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
01/10/2025,"Ba Đình, Hà Nội",nhà riêng,7.8,42.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
01/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,10.8,146.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
01/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,7.2,89.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Thanh Xuân, Hà Nội",đất,27.3,173.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.2,43.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Long Biên, Hà Nội",đất,9.5,50.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
30/09/2025,"Phúc Thọ, Hà Nội",đất,1.8,40.0,3.0,3.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
30/09/2025,"Gia Lâm, Hà Nội","shophouse, nhà phố thương mại",12.2,84.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Cơ bản
30/09/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.45,43.0,1.0,1.0,Hợp đồng mua bán,Cơ bản
30/09/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.39,46.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,2.4,28.0,1.0,1.0,Hợp đồng mua bán,Cơ bản
30/09/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",10.8,291.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Tây Hồ, Hà Nội",nhà riêng,8.2,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Tây Hồ, Hà Nội",nhà riêng,8.2,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,9.5,46.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Hà Đông, Hà Nội",nhà mặt phố,41.0,110.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Thanh Xuân, Hà Nội",nhà riêng,7.8,40.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Thanh Xuân, Hà Nội",nhà riêng,8.6,45.0,4.0,3.0,Không có - Thiếu,Không có - Thiếu
30/09/2025,"Hà Đông, Hà Nội",căn hộ chung cư,10.8,79.3,2.0,2.0,Hợp đồng mua bán,Không có - Thiếu
30/09/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,4.5,41.8,1.0,1.0,Hợp đồng mua bán,Cơ bản
30/09/2025,"Thanh Xuân, Hà Nội",nhà mặt phố,55.0,59.0,9.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.8,89.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,17.5,142.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Thanh Oai, Hà Nội","kho, nhà xưởng",10.8,2.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
30/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",10.32,86.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
30/09/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.6,125.0,4.0,3.0,Sổ đỏ.,Đầy đủ
30/09/2025,"Đống Đa, Hà Nội",nhà mặt phố,79.5,110.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Ba Vì, Hà Nội",đất,3.48,87.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.8,210.0,3.0,2.0,Không có - Thiếu,Đầy đủ
30/09/2025,"Đống Đa, Hà Nội",nhà riêng,6.99,24.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Đống Đa, Hà Nội",nhà riêng,6.99,24.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,7.8,63.0,2.0,1.0,Sổ đỏ,Không có - Thiếu
30/09/2025,"Long Biên, Hà Nội",nhà riêng,13.0,42.0,3.0,5.0,Sổ đỏ/ Sổ hồng.,Đầy đủ
30/09/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,11.0,85.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
30/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",10.8,130.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,8.9,94.6,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",10.8,250.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Hoài Đức, Hà Nội",đất,10.8,45.7,3.0,3.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
30/09/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,10.0,130.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.5,156.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.2,67.0,2.0,2.0,Không có - Thiếu,Không có - Thiếu
30/09/2025,"Thanh Trì, Hà Nội",căn hộ chung cư,6.5,98.0,3.0,2.0,Sổ đỏ/ Sổ hồng.,Đầy đủ
30/09/2025,"Mê Linh, Hà Nội",đất nền dự án,10.8,300.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Long Biên, Hà Nội",đất,33.5,120.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Long Biên, Hà Nội",nhà riêng,6.0,33.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
30/09/2025,"Ba Vì, Hà Nội","trang trại, khu nghỉ dưỡng",10.8,6.325,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Hoàng Mai, Hà Nội",nhà riêng,8.3,45.0,8.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Hoàng Mai, Hà Nội",nhà riêng,6.3,32.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,10.8,105.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Sơn Tây, Hà Nội",đất,1.8,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Hà Đông, Hà Nội",căn hộ chung cư,10.3,187.0,5.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Sơn Tây, Hà Nội",đất,1.8,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Hà Đông, Hà Nội",căn hộ chung cư,10.8,72.0,2.0,2.0,Hợp đồng mua bán,Đầy đủ
30/09/2025,"Quốc Oai, Hà Nội","nhà biệt thự, liền kề",10.8,300.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Bắc Từ Liêm, Hà Nội",đất,16.82,116.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Hà Đông, Hà Nội",căn hộ chung cư,5.05,92.0,3.0,2.0,50 năm,Đầy đủ
30/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",20.5,90.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Long Biên, Hà Nội","shophouse, nhà phố thương mại",10.8,55.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
30/09/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",10.8,75.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản
30/09/2025,"Đống Đa, Hà Nội",nhà riêng,42.0,90.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",16.0,85.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,13.5,145.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",10.8,154.0,5.0,5.0,Không có - Thiếu,Đầy đủ
30/09/2025,"Ba Đình, Hà Nội",nhà riêng,8.0,38.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Thanh Xuân, Hà Nội","shophouse, nhà phố thương mại",32.0,100.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Cơ bản
30/09/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,10.8,64.0,2.0,2.0,Hợp đồng mua bán,Không có - Thiếu
30/09/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,19.5,180.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
30/09/2025,"Đông Anh, Hà Nội",đất,6.96,80.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Thanh Trì, Hà Nội",căn hộ chung cư,6.2,95.0,3.0,3.0,Hợp đồng mua bán,Cơ bản
30/09/2025,"Chương Mỹ, Hà Nội",nhà mặt phố,3.1,30.1,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Sóc Sơn, Hà Nội",đất,10.8,119.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",85.5,275.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",29.5,144.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Ba Đình, Hà Nội",nhà mặt phố,61.9,93.0,9.0,9.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,5.0,78.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Nam Từ Liêm, Hà Nội","shophouse, nhà phố thương mại",27.26,94.0,3.0,3.0,Không có - Thiếu,Cơ bản
30/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",43.94,130.0,6.0,6.0,Sổ đỏ,Không có - Thiếu
30/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",61.0,267.0,8.0,7.0,Sổ đỏ/ Sổ hồng.,Cơ bản
30/09/2025,"Đông Anh, Hà Nội",đất,14.0,110.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
30/09/2025,"Hoàn Kiếm, Hà Nội","nhà biệt thự, liền kề",35.0,130.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
30/09/2025,"Thanh Oai, Hà Nội",đất nền dự án,9.0,1.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
30/09/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,5.9,92.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
29/09/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,16.75,54.0,6.0,7.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",10.8,75.0,5.0,4.0,Không có - Thiếu,Không có - Thiếu
29/09/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",47.0,97.0,7.0,7.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Ba Đình, Hà Nội",căn hộ chung cư,10.8,120.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Mê Linh, Hà Nội",đất nền dự án,10.8,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Long Biên, Hà Nội",nhà riêng,7.0,36.0,3.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Sơn Tây, Hà Nội","nhà biệt thự, liền kề",10.8,100.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
29/09/2025,"Sơn Tây, Hà Nội","nhà biệt thự, liền kề",10.8,100.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
29/09/2025,"Bắc Từ Liêm, Hà Nội",nhà riêng,9.2,57.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
29/09/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,4.2,40.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Cơ bản
29/09/2025,"Hoàng Mai, Hà Nội",loại bất động sản khác,82.0,2.7,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",24.6,90.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Long Biên, Hà Nội",nhà mặt phố,23.0,80.0,8.0,8.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Hoàng Mai, Hà Nội",đất,2.9,50.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
29/09/2025,"Hà Đông, Hà Nội",căn hộ chung cư,3.55,61.0,2.0,1.0,Đang chờ sổ,Cơ bản
29/09/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",28.0,54.0,8.0,3.0,Sổ đỏ/ sổ hồng,Không có - Thiếu
29/09/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",15.2,100.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
29/09/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,6.45,72.9,2.0,2.0,Hợp đồng mua bán,Đầy đủ
29/09/2025,"Đông Anh, Hà Nội",đất,7.5,81.7,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Đống Đa, Hà Nội",căn hộ chung cư,10.8,137.0,3.0,2.0,Không có - Thiếu,Cơ bản
29/09/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,8.2,101.4,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Hoàng Mai, Hà Nội","shophouse, nhà phố thương mại",10.8,75.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.8,145.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",23.0,90.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",10.8,266.0,3.0,3.0,Không có - Thiếu,Cơ bản
29/09/2025,"Thạch Thất, Hà Nội",đất,6.89,196.9,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Ba Đình, Hà Nội",căn hộ chung cư,14.3,78.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Ba Đình, Hà Nội",căn hộ chung cư,10.8,280.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Cơ bản
29/09/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",11.0,50.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
29/09/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.5,70.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
29/09/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,5.6,62.0,2.0,2.0,Không có - Thiếu,Không có - Thiếu
29/09/2025,"Quốc Oai, Hà Nội",đất,3.66,85.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Cầu Giấy, Hà Nội",nhà mặt phố,20.2,40.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Đông Anh, Hà Nội",đất,10.8,64.5,3.0,3.0,Không có - Thiếu,Không có - Thiếu
29/09/2025,"Long Biên, Hà Nội",nhà riêng,13.55,55.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Hà Đông, Hà Nội",nhà riêng,1.5,50.0,3.0,3.0,Sổ đỏ chính chủ,Không có - Thiếu
29/09/2025,"Đống Đa, Hà Nội",căn hộ chung cư,8.19,65.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Đông Anh, Hà Nội",căn hộ chung cư,4.1,68.6,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,16.0,160.0,3.0,2.0,Đang chờ sổ,Cơ bản
29/09/2025,"Thanh Trì, Hà Nội",căn hộ chung cư,5.8,75.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",70.0,200.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
29/09/2025,"Hoài Đức, Hà Nội",đất,10.15,70.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,9.2,115.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Đống Đa, Hà Nội",nhà mặt phố,35.0,108.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Cầu Giấy, Hà Nội",nhà riêng,39.0,125.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Bắc Từ Liêm, Hà Nội",đất,37.5,204.0,3.0,3.0,Sổ đỏ/ sổ hồng,Không có - Thiếu
29/09/2025,"Long Biên, Hà Nội",đất,33.5,120.0,3.0,3.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
29/09/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",17.5,98.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
29/09/2025,"Long Biên, Hà Nội",nhà mặt phố,36.0,85.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
29/09/2025,"Long Biên, Hà Nội",nhà riêng,18.6,45.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
29/09/2025,"Đống Đa, Hà Nội",nhà riêng,6.99,26.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
29/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",39.3,118.0,5.0,5.0,Hợp đồng mua bán,Cao cấp
29/09/2025,"Bắc Từ Liêm, Hà Nội",nhà mặt phố,14.7,56.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
28/09/2025,"Hà Đông, Hà Nội",nhà mặt phố,12.5,35.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
28/09/2025,"Hoài Đức, Hà Nội","trang trại, khu nghỉ dưỡng",12.0,1.6,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
28/09/2025,"Ba Đình, Hà Nội",căn hộ chung cư,7.77,88.0,3.0,2.0,Không có - Thiếu,Đầy đủ
28/09/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",60.0,180.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
28/09/2025,"Hà Đông, Hà Nội",nhà riêng,7.0,40.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
28/09/2025,"Thanh Xuân, Hà Nội",nhà riêng,37.0,100.0,8.0,8.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
28/09/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",49.5,140.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
28/09/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",85.0,180.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
